,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,year,month,group5,group4,group7,group6,group1,group3,group2
3642,"[35, 37]",Support Your Local Sheriff,/wGnqnXtttrbCaHEt79pNQtN3oMt.jpg,11574.0,1.458356,"deputy sheriff,mayor,australia,western town,bar shootout",34.0,6.8,Burt Kennedy,8017.0,G,7.0,1.0,1969.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3272,"[35, 36]",Love and Death,/qRNisGLmcHoEvMjzcvVlcdCnOhO.jpg,11686.0,1.517992,"napoleon,execution",116.0,7.4,Woody Allen,29202.0,PG,1.0,2.0,1975.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1300,[35],Nuns on the Run,/7LIhW6yjQl54kjq1tDGwx11jNYl.jpg,11131.0,2.025502,"drug traffic,chinese mafia,crook couple,flight,crook,stolen money,hospital,gangster,peekaboo,monastery,hoodlum",33.0,5.4,Jonathan Lynn,6483.0,15,11.0,3.0,1990.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1655,"[35, 18]",Funny People,/uWgcmAIfYURUHJGhY4Rq1IXcJIg.jpg,20829.0,1.901326,"comedian,cancer,bromance,stand-up comedian",320.0,5.6,Judd Apatow,102960.0,18,6.0,1.0,2009.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5902,"[35, 18, 10749, 878]",What Planet Are You From?,/h4y0j7DO6qRzaFocG1N0710yXaQ.jpg,10416.0,1.27563,"noises,alien life-form,erection,neue frau,alien,reproduction",28.0,5.4,Mike Nichols,8236.0,15,36.0,2.0,2000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5979,"[35, 80]",Trailer Park Boys: Countdown to Liquor Day,/lD6mtkUCRIAlApxWae3L7jK2xn7.jpg,27561.0,1.265746,"nudity,white trash,jack daniels,marijuana",35.0,6.9,Mike Clattenburg,5750.0,13+,19.0,1.0,2009.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3771,[35],Alan Partridge: Alpha Papa,/fkzq56ylSWZ8lJGXs1J6JZwKgmo.jpg,177699.0,1.44334,"disc jockey,radio station,hostage,hostage situation,radio broadcast,laid off",157.0,6.6,Declan Lowney,25514.0,15,9.0,5.0,2013.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3146,"[35, 37]",Manitou's Shoe,/fbKhdhZzgDWLizfHA847FNW1saA.jpg,8366.0,1.539547,"indian territory,apache,parody,native american",105.0,6.7,Michael Herbig,14212.0,12,7.0,1.0,2001.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3526,"[35, 18]",Bottle Shock,/JVouetzUDn79dpdLbes9TKY34T.jpg,13996.0,1.476484,"wine garden,wine,winzer",51.0,6.6,Randall Miller,12744.0,15,1.0,3.0,2008.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1372,"[35, 18, 10749]",Maid in Manhattan,/3LQ4wKp4lF41yTTRSd6QdgD6eXO.jpg,7303.0,2.003806,"hotel,politician,mistaken identity,maid,class differences,single mother,public relations,maid uniform,hotel clerk,wealth differences",360.0,5.6,Wayne Wang,71051.0,PG,3.0,1.0,2002.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2843,"[35, 18, 36]",Made in Dagenham,/9jaYXw11xWdE7U0VQwguOzYlsJG.jpg,46138.0,1.600876,"machinist,aftercreditsstinger,duringcreditsstinger,equal pay,discrimination,government minister,sewing machine",77.0,6.8,Nigel Cole,11667.0,15,3.0,3.0,2010.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2323,"[35, 14, 53]",The Brass Teapot,/4Pxtx487zw0HTpbO4k341Es33nO.jpg,127867.0,1.717441,"fantasy,based on comic book,money,fantastic,magic object,woman director",142.0,5.7,Ramaa Mosley,12466.0,15,9.0,1.0,2012.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3831,"[35, 12]",St Trinian's 2: The Legend of Fritton's Gold,/qJQzjhBeBkQmPgsNbD5qXtC6wMq.jpg,37565.0,1.402242,"treasure hunt,girls' boarding school,pirate",55.0,5.3,Oliver Parker,6647.0,11,11.0,3.0,2009.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4870,"[35, 27, 878]",Critters 2,/wtDBC8DST0eWCR8nTj09MbMS2qN.jpg,10127.0,1.287576,"female nudity,bounty hunter,small town,nudity,kansas,sequel,spaceship,easter,easter bunny,alien,reporter,eggs,creature,explosion,dog,flesh eating,severed arm,shape shifter,torso cut in half,man eating monster,pitchfork,spit take,newspaper reporter,playboy magazine,hamburgers,topless,easter egg hunt",75.0,4.9,Mick Garris,10699.0,PG-13,22.0,29.0,1988.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3533,[35],Back to School,/h5BCN1bhbmcOxuuqPwkNMWcF0cH.jpg,15596.0,1.475834,"college,whirlpool,clothing store,source music,poetry recitation,bribe,clothing store owner,reference to longfellow,tutoring",84.0,6.6,Alan Metter,22557.0,PG-13,37.0,2.0,1986.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3853,"[35, 18]",Infinitely Polar Bear,/guVYb5fFtlUdEqXLOKqPXMnS9KS.jpg,244539.0,1.399992,"semi autobiographical,woman director,bipolar,absent  mother,bipolar disorder",104.0,6.8,Maya Forbes,11453.0,15,1.0,3.0,2014.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2956,"[35, 9648, 10749]",Dead Men Don't Wear Plaid,/5mKbVUg4uqsRflKy20nIFN196mK.jpg,9442.0,1.578262,"nostalgia,parody,movie reference,black and white,cult film,private detective,neo-noir,1940s",78.0,6.5,Carl Reiner,17325.0,PG,2.0,3.0,1982.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1014,[35],The Brothers Solomon,/qCJ2BfPKNL2UmE8s4NiArK1WhLe.jpg,10071.0,2.147213,"brother brother relationship,jealousy,pregnancy and birth,autoritian education,arctic",35.0,4.9,Bob Odenkirk,9728.0,18,2.0,1.0,2007.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1817,"[35, 18, 10749]",Waiting to Exhale,/16XOMpEaLWkrcPqSQqhTmeJuqQl.jpg,31357.0,1.850557,"based on novel,interracial relationship,single mother,divorce,chick flick",26.0,6.2,Forest Whitaker,7764.0,15,2.0,1.0,1995.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1060,"[35, 10751, 10749]",It Takes Two,/l67WJL3Mjce1yoEgL4HheR5v75D.jpg,33689.0,2.13253,"orphan,identical twin",100.0,6.1,Andy Tennant,15695.0,T,8.0,6.0,1995.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6007,[35],National Lampoon's Loaded Weapon 1,/5EXdCZX8istfo6XCOgLsG0eiIsl.jpg,9644.0,1.263411,"cocaine,police,spoof,los angeles",121.0,5.6,Gene Quintano,38743.0,PG,27.0,16.0,1993.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6151,[35],The Man Who Sued God,/jBofjRQszMCsTuGBibDDFBgA7vJ.jpg,9648.0,1.250403,"lightning,fisherman,assurance,god,church",21.0,6.2,Mark Joffe,4415.0,12,11.0,5.0,2001.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2307,"[35, 27, 53]",The 'Burbs,/zPEECSo5ZOBr9oEmBLSVXcqndTO.jpg,11974.0,1.720233,"paranoia,garbage,psychopath,vacation,dark comedy,neighbor,suburbia,serial killer,slasher,chainsaw,murderer,old dark house,pig mask,new neighbor,axe murder,dream sequence,dark humor,psycho,neighborhood,madman,lunatic",253.0,6.6,Joe Dante,54070.0,PG,17.0,6.0,1989.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6067,"[35, 80, 18, 53]",Beautiful Creatures,/9LxHipX4skQ3OjenAXt8RhQpV4j.jpg,15940.0,1.25927,"sexual abuse,self-defense,sadism,violence against women,psychological abuse,suspense,drug",19.0,5.9,Bill Eagles,3100.0,18,6.0,2.0,2000.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3665,"[35, 18]",The Dangerous Lives of Altar Boys,/oqHHdGllEgkZJzuGSk8FWmUMJTy.jpg,16857.0,1.455113,independent film,44.0,6.2,Peter Care,12229.0,15,4.0,4.0,2002.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2335,"[35, 18, 14, 10749]",L.A. Story,/zYuSaKMM2Hls7erz0MNKh4cje25.jpg,2107.0,1.714126,"television,meteorology,metereologist,tv duel,weatherman,los angeles,unemployment",71.0,6.2,Mick Jackson,25954.0,15,8.0,2.0,1991.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2860,[35],Beerfest,/2u4eGTXiY0yDhDahJEJ0DUb16hx.jpg,9988.0,1.596491,"germany,competition,prostitute,alcohol,beer,oktoberfest",143.0,5.7,Jay Chandrasekhar,56041.0,15,24.0,4.0,2006.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4276,[35],The Volcano,/8XI3wr2MIiI8AgFKUMeH7tK5jHU.jpg,219318.0,1.347057,"ex-husband ex-wife relationship,road movie",142.0,5.5,Alexandre Coffre,2563.0,M/12,15.0,7.0,2013.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173,"[35, 10749]",50 First Dates,/vKKdsaq3OomDvFdpPpWVg0L6gB9.jpg,1824.0,3.469397,"deja vu,amnesia,hawaii,ladykiller,romantic comedy",1567.0,6.6,Peter Segal,277162.0,PG-13,8.0,8.0,2004.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2733,"[35, 18]",Flawless,/eXPBduJ3PivR60dJ5BYd2gcyAud.jpg,31582.0,1.622964,independent film,45.0,6.1,Joel Schumacher,15103.0,15,5.0,2.0,1999.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4788,[35],Better Off Dead...,/gtiSV5auMlN9qiaG9694paGBxai.jpg,13667.0,1.295349,"duck,nerd,paperboy,skiing,aftercreditsstinger,duringcreditsstinger",138.0,6.8,Savage Steve Holland,35133.0,PG,29.0,1.0,1985.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5476,"[35, 18, 10751]",Air Bud 3: World Pup,/vELV96fYh44AhwtYkcPGJxhrqet.jpg,20755.0,1.237528,"sport,dog",25.0,4.5,Bill Bannerman,2038.0,T,9.0,1.0,2001.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3964,[35],Deuce Bigalow: European Gigolo,/1P8fWex0NzgtPE4cgIUDHrVSARM.jpg,11453.0,1.389922,"painter,amsterdam,dolphin,europe,pimp,fetish,gigolo,wig,snorkel,whistle",172.0,4.7,Mike Bigelow,42441.0,15,24.0,4.0,2005.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1433,[35],The Three Stooges,/gQxerRSIpqS5X9nAM7G5wlxWPB8.jpg,76489.0,1.980445,duringcreditsstinger,111.0,4.9,Bobby Farrelly,26271.0,12,28.0,22.0,2012.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
352,"[35, 10749]",Airplane!,/b4sAWNIbfXw4WTdc1wiVRBk2Vko.jpg,813.0,3.082455,"chicago,alcohol,cataclysm,guitar,medicine,taxi driver,passenger,saxophone,stewardess,pilot,airplane,fear of flying,air controller,landing,autopilot,kiss,spoof,los angeles,alcohol abuse,aftercreditsstinger",824.0,7.1,Jim Abrahams,168512.0,PG,24.0,2.0,1980.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
314,"[35, 10402, 10751, 14]",Mary Poppins,/cjIIKTkeE8eKAmYULEZg6wKPZVe.jpg,433.0,3.149177,"london england,dancing,parents kids relationship,bank,brother sister relationship,famous score,confidence,nanny,laughing,magic,chimney sweeper,music,title spoken by character,live action and animation",825.0,7.3,Robert Stevenson,114683.0,6,1.0,9.0,1964.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2299,"[35, 80, 18]",Four Lions,/xp500JNCanNW2F2Flw6jLp56M5g.jpg,37495.0,1.723031,"terrorism,british farce",360.0,7.0,Christopher Morris,59367.0,15,3.0,3.0,2010.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1620,[35],Agent Cody Banks 2: Destination London,/otXNLH6J3QCV8lEmuuuEDKHXf6E.jpg,17047.0,1.911715,"london england,cia,teenage hero,teen spy,cia agent",104.0,5.1,Kevin Allen,11642.0,PG,25.0,13.0,2004.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2628,"[35, 18]",The Big Chill,/iHSQ8dPtqa4qlT19I9fJKqWprHA.jpg,12560.0,1.64306,"suicide,regret,funeral,morning,gathering,friendship,remembrance,all star cast",94.0,6.6,Lawrence Kasdan,26732.0,R,1.0,1.0,1983.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
965,"[35, 27]",Stan Helsing,/qGNf73jikJrYWAzzEGnscTmZbvF.jpg,23988.0,2.166799,"halloween,slapstick,duringcreditsstinger",71.0,4.0,Bo Zenga,10215.0,18,7.0,13.0,2009.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,"[35, 18, 878]",About Time,/zSuh8dGwqpsWR7ccvYbfxbSZ37o.jpg,122906.0,2.873872,"london england,father son relationship,time travel",1612.0,7.7,Richard Curtis,219506.0,12A,14.0,8.0,2013.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2509,[35],This Is 40,/5zscVRjG4f6wcF7zidVqGO7hwjg.jpg,89492.0,1.669175,"family relationships,comedy,claim in title,singing in a car,duringcreditsstinger",801.0,5.5,Judd Apatow,107677.0,15,21.0,3.0,2012.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3373,"[35, 10402]",Roadie,/uFJ2xMBWOmQTgZ4js3Ls5pIWDTZ.jpg,21024.0,1.503791,"roadie,rock music",11.0,6.9,Alan Rudolph,899.0,PG,5.0,2.0,1980.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013,[35],Keeping Mum,/Av2J0VwmQmMWDxgLzMAT57DVxAn.jpg,9687.0,1.7982,"golf,planned murder,killer,housekeeper,extramarital affair,family conflict",116.0,6.7,Niall Johnson,29292.0,15,6.0,2.0,2005.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6307,"[35, 18, 10749]","All's Well, Ends Well",/ibUSEGAKBJRWWax3nDyWCSNpR81.jpg,60145.0,1.231898,"housewife,slapstick,toilet humor,radio show host",12.0,6.6,Clifton Ko,1290.0,R-12,1.0,1.0,1992.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1212,"[35, 27]",Tucker and Dale vs Evil,/lNaivZXcad1bXDoptUzV3PQ2Ms0.jpg,46838.0,2.063973,"cabin,chainsaw,hillbilly,body in chipper,cut off jeans",689.0,7.3,Eli Craig,135728.0,15,15.0,6.0,2010.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2594,[35],The Great Outdoors,/eSruS487kYsjr7k3QJayktlIYyp.jpg,2617.0,1.650661,"holiday,roommate,attachment to nature,grizzly bear,best friend",126.0,6.3,Howard Deutch,30269.0,PG,20.0,12.0,1988.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4045,"[35, 10751, 14, 53, 10770]",Addams Family Reunion,/1Sk9sU4VkWjRlkTIDeDTSMRjtEz.jpg,11508.0,1.380493,"hotel,butler,low budget,family relationships,campy,addams family",29.0,4.0,Dave Payne,3063.0,PG,25.0,2.0,1998.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2055,"[35, 18, 10751, 10749]",She's the Man,/aoO3OtAojt9g8D60tro8s26mGmj.jpg,9655.0,1.784982,"roommate,twin sister,boarding school,twin brother,mistaken identity,soccer,teenager,teen comedy,tomboy,fake identity,disguised voice,the big game",514.0,6.3,Andy Fickman,122171.0,12A,17.0,6.0,2006.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
614,"[35, 28]",You Don't Mess with the Zohan,/3n9FYKLJVqwrZ7Wf96eoF2cAowU.jpg,10661.0,2.761919,"new york,israel,middle east,hairdresser,ladykiller,mossad,israeli,palestinian,heart-throb,middle east conflict,hairstyle,hacky sack",797.0,5.5,Dennis Dugan,162238.0,12A,89.0,27.0,2008.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2880,"[35, 10749]",Father of the Bride,/bNQpz6e35wuA3QgJb9VF2oUpZNA.jpg,11846.0,1.593277,"son-in-law,father-in-law,fool,daughter,wedding",264.0,6.2,Charles Shyer,57150.0,PG,5.0,2.0,1991.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6211,"[35, 37]",Goin' South,/3w03Ecj4DSMpVRy6xJYsKBjWziN.jpg,34130.0,1.24371,"gold rush,violence",20.0,5.4,Jack Nicholson,4900.0,PG,2.0,2.0,1978.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4457,"[35, 10749, 18]",Little Black Book,/mSuq5kvyj43uQzasMzbDIlIrkxS.jpg,14846.0,1.326893,plan,87.0,5.2,Nick Hurran,15516.0,12A,7.0,1.0,2004.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
542,"[35, 10402]",School of Rock,/cREN222Yw78zvSQ9bg17Y9QZS0c.jpg,1584.0,2.842397,"rock and roll,rock,high school,music band",1039.0,6.7,Richard Linklater,219430.0,PG,11.0,1.0,2003.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4260,"[35, 10749]",Three to Tango,/3vNIyW1wR6UIybz2ChIv8sazk8b.jpg,10563.0,1.35024,"gay,dance,tango,business man,spying,partnership,chief executive officer,business partner",45.0,5.1,Damon Santostefano,16677.0,12,10.0,4.0,1999.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4732,[35],Bowfinger,/8dPucB4Dp7gdbozmuV2dxMOHy7i.jpg,11353.0,1.299868,"film producer,film director,movie studio,hollywood,filmmaking,movie actress",213.0,6.0,Frank Oz,58462.0,12,38.0,3.0,1999.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5938,"[35, 18]",Where the Buffalo Roam,/9Cw1g6AeInVMkGFplDx0vpKdzjN.jpg,13005.0,1.271222,"journalism,writing,biography,historical figure,lawyer,drug use,writer",41.0,6.0,Art Linson,9754.0,R,4.0,1.0,1980.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2835,"[35, 10749]",40 Days and 40 Nights,/bIyZfvT4kwfR6pus69kpbQKIokJ.jpg,2752.0,1.601818,"sex addiction,laundromat",241.0,5.2,Michael Lehmann,63695.0,15,4.0,2.0,2002.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
211,[35],Bridget Jones's Baby,/j8di6S3mUuFe5Yz8etRG8yG5EeE.jpg,95610.0,3.372955,"love triangle,baby,sequel,pregnancy,unknown father,pregnant woman,childbirth,sitting on a toilet,woman director,ultrasound",677.0,6.3,Sharon Maguire,40900.0,15,13.0,7.0,2016.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2922,"[35, 10751]",Old Dogs,/38CSbFiJMlVJW8sQxDKZYajCSOI.jpg,22949.0,1.58441,"japanese,camp,best friend,co-worker,kids,duringcreditsstinger,sports marketing firm",168.0,5.2,Walt Becker,32093.0,PG,40.0,9.0,2009.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5411,"[35, 18]",Mean Machine,/rKHLU4LJCzQ1VT09oH6BY6Bi5mL.jpg,9991.0,1.243447,"prison,sport,amateur soccer,soccer coach",122.0,6.0,Barry Skolnick,30488.0,15,3.0,2.0,2001.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3580,"[35, 18, 10749]",Great Expectations,/9T1YxwFZcUjy60xWiZFsb0z0z1H.jpg,9410.0,1.467651,"artist,artists' life,childhood memory",109.0,6.4,Alfonso Cuarón,44335.0,15,4.0,6.0,1998.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6290,"[35, 18, 27]",Return to Horror High,/9ZzSGTH3i25uGc8pfqKoJU5U0hU.jpg,45878.0,1.234564,high school,17.0,4.9,Bill Froehlich,2233.0,R,11.0,7.0,1987.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2116,"[35, 18, 10749]",Friends with Kids,/cADzZ9tlc4nOrUmqc3Cvokf0KcJ.jpg,80038.0,1.767272,"relationship problems,friendship,best friend,new york city,best friends in love,woman director",151.0,5.7,Jennifer Westfeldt,37113.0,15,1.0,2.0,2011.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88,"[35, 10751, 14]",The Addams Family,/ajiQj0jbacMAmPxDU3fP9TeIfTi.jpg,2907.0,3.702949,"dead wish,vampire,black humor,uncle,eccentric,werewolf,macabre,loan shark,accountant",589.0,6.7,Barry Sonnenfeld,101567.0,PG,12.0,15.0,1991.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4849,"[35, 10749]",Town & Country,/bStkaELv6L3Zvbg6TWT6GWS5h9X.jpg,24113.0,1.289377,"architect,cellist,friends,anniversary",13.0,3.8,Peter Chelsom,4204.0,R,22.0,13.0,2001.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3770,"[35, 80, 9648]",Drowning Mona,/tAkoosobX8wEwIJnPICEhrCI7H5.jpg,25166.0,1.443643,"suspicion,suspect,investigation,remake,murder,death,accident,dysfunctional",34.0,5.1,Nick Gomez,12028.0,12,9.0,3.0,2000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4029,"[35, 18, 10751, 10749]","Angus, Thongs and Perfect Snogging",/ga6pDaKJvwTCpBSUoGjhAvJAMyC.jpg,12689.0,1.381817,"adolescence,parents kids relationship,becoming an adult,puberty,move,precocity,snogging,coming of age,woman director,based on young adult book",176.0,6.5,Gurinder Chadha,21173.0,12A,3.0,1.0,2008.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2927,"[35, 10749]",Overboard,/7OfQM3VRp6UljUjeZCOEMxi009z.jpg,10780.0,1.58362,"amnesia,mother role,yacht,son",193.0,6.6,Garry Marshall,38750.0,PG,5.0,4.0,1987.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3373,"[35, 10402]",Roadie,/uFJ2xMBWOmQTgZ4js3Ls5pIWDTZ.jpg,21024.0,1.503791,"roadie,rock music",11.0,6.9,Alan Rudolph,899.0,PG,5.0,2.0,1980.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3162,"[35, 18, 10751]",Secondhand Lions,/tMH0MShJOceh77Vg30OECnFcEzY.jpg,13156.0,1.536293,"texas,money,veteran",222.0,6.8,Tim McCanlies,44693.0,12,24.0,12.0,2003.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
356,[35],Zoolander,/zNBryDxDAScAgKat8X18K2Jtg6k.jpg,9398.0,3.078186,"male model,time magazine,fashion show,fashion model,fictional awards show,lincoln assassination,coal mine,reference to john wilkes booth",1034.0,6.2,Ben Stiller,210125.0,R,15.0,11.0,2001.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5303,"[35, 80]",The Big Bounce,/yTKph1RyCpJg0tWTuZuI0zLa9dD.jpg,12634.0,1.254631,"hotel,robbery,based on novel,judge,hawaii,blackmail,seduction,yacht,waterfall,delinquency,safe,stolen money,deception,skinny dipping,cell phone,double cross,beach house,elmore leonard,scheming,yellow bikini",59.0,4.9,George Armitage,16251.0,PG-13,33.0,3.0,2004.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3763,"[35, 10751]",Good Burger,/iMF2tXISr0PcgdZaQDKI4cKQnR4.jpg,14817.0,1.444538,"competition,fast food restaurant,job",78.0,5.3,Brian Robbins,21675.0,PG,26.0,1.0,1997.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5392,"[35, 10402]",Hedwig and the Angry Inch,/aFBTGEKZraT83p7r1pXztAkT7Yf.jpg,13403.0,1.244958,"transvestism,gay,sex,singer,transgender,glam rock,self identity,rock odyssey,reference to kant,military brat,restaurant chain,gays in the military,child molestation,theatrical manager",66.0,7.3,John Cameron Mitchell,27206.0,15,7.0,5.0,2001.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
93,"[35, 10749]",American Pie 2,/q4LNgUnRfltxzp3gf1MAGiK5LhV.jpg,2770.0,3.680303,"sex,party,summer,beach house,group of friends,gross out comedy,tantra,mistaken for a special education student,superglue,sex comedy",1024.0,5.9,J.B. Rogers,207416.0,R,12.0,2.0,2001.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4383,"[35, 9648, 53]",Bad Kids Go To Hell,/p2aWjYGH9AGtHUXVhafEAQ9diRs.jpg,138372.0,1.334864,"sex,detention,based on graphic novel,preparatory school",39.0,4.2,Matthew Spradlin,3158.0,15,5.0,5.0,2012.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5837,"[35, 10749]",Murphy's Romance,/8SGFGus8lphNErEmzjvzDGrpACh.jpg,34322.0,1.209896,"single mother,divorce,horse ranch,eligible bachelor,horse boarder",14.0,5.7,Martin Ritt,4421.0,Btl,5.0,1.0,1985.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1557,"[35, 80, 53]",Very Bad Things,/rGZ4bR7dNcAWntnVY5R8kge2IVq.jpg,10029.0,1.935826,"prostitute,hotel,cocaine,nudity,psychopath,stag night,friends,murder,independent film,marijuana,blood,wedding,las vegas,violence,death,accident,stabbed",144.0,6.2,Peter Berg,40439.0,TV-MA,16.0,5.0,1998.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1908,"[35, 14, 10749]",Over Her Dead Body,/s9qqJyFgOhjRVeC1ZVwFP02D6Pt.jpg,13160.0,1.825713,"diary,romantic comedy,death of lover,spirit,death by accident,psychic,moving on",117.0,5.2,Jeff Lowell,21727.0,15,6.0,7.0,2008.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3374,[35],Hot Tub Time Machine 2,/tQtWuwvMf0hCc2QR2tkolwl7c3c.jpg,243938.0,1.503636,"time travel,sequel,hot tub,duringcreditsstinger",303.0,4.9,Steve Pink,30424.0,15,29.0,13.0,2015.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5572,"[35, 18, 36]",The Lucky Ones,/maTnxwsVodO3j2sXOta4aQk5wKt.jpg,16005.0,1.228339,"friendship,war,road trip,independent film,soldier",49.0,6.3,Neil Burger,12032.0,15,8.0,3.0,2008.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4979,"[35, 12]",Spies Like Us,/2SHiQBkqRdwt8CH1N24dpBD9RfX.jpg,9080.0,1.280553,"spy,cia,asia,cold war,missile,kgb,bait",147.0,5.9,John Landis,36228.0,PG,30.0,9.0,1985.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5893,"[35, 18, 10751, 10749]",Curly Sue,/nznxEACwifsltIhghM3du5PMRu9.jpg,11894.0,1.207409,"homeless person,paternity,daughter,plötzlicher reichtum,wealth",87.0,5.5,John Hughes,17391.0,PG,11.0,4.0,1991.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4128,[35],Johnny Be Good,/sxzGGdnxrmNOQP6GmWjCrkxz8yv.jpg,20443.0,1.369023,sport,21.0,4.3,Bud S. Smith,4897.0,PG-13,18.0,1.0,1988.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
