id,imdb_id
366566,1659611
62975,1662634
14425,0110759
52032,0843358
25666,0091810
45130,0259340
13017,1086798
71883,1483797
43960,0492878
16646,0318034
245859,2141751
8970,0129280
5488,0497137
24625,0271461
26185,0071824
393731,4530968
436828,5304874
380620,4900708
36561,0281924
46979,0047821
64629,1595858
185759,0248271
382509,5078354
375946,4117206
109843,1760967
281308,0256378
253312,2369317
43562,0043276
68044,0180037
57517,1400335
336806,4150494
5473,0370477
94204,1810697
27297,1352369
160833,2192582
15119,0081506
41647,0107472
172596,0297720
27984,0097332
6020,0279781
408358,
4641,0494716
22855,1398941
15668,0081777
53459,1486670
30302,1079980
177888,2325989
15945,1133995
7738,0484210
27944,1206086
15925,0057811
360737,4932154
70129,1684892
27283,0937373
18529,0479044
1294,0461694
301337,1389072
53116,0177747
279624,0089808
18283,0046807
9092,0119227
20858,0090568
24713,1528764
101179,1838722
19344,0323120
113148,2195548
31112,0080461
507,0110265
13199,0103671
49261,1597033
9702,0106469
20641,0402348
58628,0077228
13246,0302596
13339,0094138
370946,0112831
39858,0224102
406115,2935390
27073,0105851
338729,4273886
9528,0377084
435995,0331314
14544,0403455
1050,0215369
31659,0092226
30934,0068716
257648,3465456
21173,0853096
18202,0463826
437291,5851014
376582,3901944
40365,0069029
323260,4539508
46513,0913262
12554,0112681
22476,1020543
158185,0285789
291869,3713030
51473,1688070
32047,0082945
2817,0119828
445479,4732072
124074,2111478
141867,2071148
38318,0403645
35257,0259929
13437,0275947
18391,0085470
28363,0047200
26391,0109361
35795,0295270
7973,0825236
42135,0084565
389379,3316406
438511,6149802
153246,0077430
30143,0078187
29968,0091653
73196,0853244
9455,0142192
169219,1905040
46647,0982849
282297,3302820
409306,6096528
340197,2370228
20268,1280567
382079,5456120
43417,0068897
17803,0106188
47018,0112637
41414,0415407
65364,0261014
325134,4306308
29601,0033436
15993,0119185
13930,0248808
36163,0211730
8079,1024943
33421,0037168
171540,2309224
94755,0897289
443046,2523096
303867,4171032
156643,2458314
41498,1485763
29371,0113416
25631,0345235
36986,0118618
26233,1018817
22624,0365659
451329,6431828
366170,4273562
16236,0847182
339526,4431254
20224,0790618
11936,0080539
337085,1929276
422114,4902904
39543,0081176
101731,1839654
42444,0105717
375290,4387040
10135,0098206
101907,
47120,0419449
87710,0095719
76324,1640145
13369,0262396
18763,0091427
23050,0079858
35831,0214529
1483,0101420
13562,0028010
12648,0356336
25451,0828103
371446,3517044
157526,2632156
265180,2802154
162072,1147514
31216,0830570
254869,3321428
33517,0114086
13524,0058947
191137,2321341
29903,0088771
72087,0193854
2882,0792965
15122,0188863
444191,6518634
8996,0099776
49291,0251433
24773,0405107
260189,3524032
240160,0298514
208028,2436452
19398,0393775
98570,2435870
271706,1920885
2125,0103239
182228,2538128
51041,0081468
220153,2836376
347186,
80405,1818963
28201,0443518
396980,0183841
24480,1425244
397517,5512872
39026,1370426
53168,0188766
30485,0069807
73672,0064000
10573,0170259
217292,1733737
113091,2106529
31102,0054195
47459,0065656
66577,1166092
434005,5661512
337739,4479754
18973,0053716
137607,0071294
57403,1236371
70259,0073008
366885,3765078
26431,0472156
11684,0080489
12697,0416908
60164,0847825
340185,4282872
202138,2556342
10951,0184526
2593,0057058
44269,1587877
16029,0082633
4199,0074853
56172,0108277
59065,1528312
283601,2315596
14578,0125971
13853,0090848
8905,1233381
53894,0363140
15558,0454879
34376,0102395
50479,1614950
74674,1609492
37048,1726286
446478,
80601,0070660
333358,2081374
51995,1251743
296007,
40815,0118756
22649,0022879
99223,1811315
85927,0073166
294991,4141260
12416,0478394
449034,
13841,0091817
25133,0090196
14215,0441782
34269,0043262
55257,0158692
44125,1440741
35668,0062360
30500,0117924
12247,0952682
42230,0076164
201082,1606752
356216,2945796
408508,5912454
354222,4115786
48798,1686782
451674,
398924,5091612
36610,0385842
18586,0496319
103243,2317337
425936,6283598
38191,0117781
17086,0419641
51391,0307197
30628,0208298
15805,0143127
221710,0073390
13341,0408524
71628,1637713
61242,1624391
10426,0293815
443879,
22490,0032143
15875,0057007
449574,5979874
39102,0142244
374452,4466490
74213,0048006
15259,0086998
24410,1156395
286987,3098874
43128,0024601
29501,1084955
1540,0381690
33258,0079576
291881,3889320
129734,2371824
403052,5873098
265019,3138558
37718,0164108
33974,1038043
125157,0091002
81330,1967688
256872,3024466
22522,0064030
53244,0304678
15661,0425308
26587,1331307
146227,2167202
13721,0871867
29947,0091264
20544,0386792
60797,0093111
105397,0110513
189276,2236482
56913,1630564
2460,0117909
14771,0392878
11706,0049934
22941,0004395
12129,0080861
370765,5213744
321015,4058346
20435,0106689
7797,0481797
188216,1267173
27215,1085496
49785,0263868
30128,1220628
24918,0066495
26618,0118863
20362,0040257
345909,4623856
45806,1320352
322488,2534634
48832,1707823
10696,0118589
26333,0108451
28297,0039224
57059,1606789
135812,1852770
44918,1640571
382589,5351818
37991,0059049
28366,0435026
48417,1535492
353768,2889738
16774,0810895
27387,0330181
30670,0082537
121789,1937449
83727,1763316
15005,0430431
5726,0060712
26842,0074896
4156,0067118
22999,0031322
16005,0981072
400990,
34003,1543920
390447,4034390
296449,3451720
21626,0116783
30072,0256276
220494,1776086
57725,0083900
23305,0295682
34158,1156524
21468,0047574
37587,0098598
28667,0058155
12479,0120618
401981,2873282
92426,0190520
27449,0023775
11019,0365109
359483,5013980
117942,1884318
22829,0058453
447387,5634406
3582,0054086
364223,5205210
131314,0073323
27333,0318281
403664,0211651
448452,
437142,5986896
65768,0361354
50365,1651328
180719,0070669
75862,1185244
26899,0339419
29363,0439884
86843,1091863
333295,2630352
9787,0355702
27360,0388183
33843,0049035
4326,0322545
26319,0033874
2093,0094651
67221,0091166
48123,0221885
30301,0267261
57119,1640484
277368,3019796
378986,0084286
8070,0077315
111965,0062724
13827,0976247
42658,0049301
12480,0211387
21588,0109592
32845,1431191
314388,3740778
5729,0021577
17276,0065525
36815,0058886
28801,0069427
79935,1558575
35025,1437361
26173,0071866
31463,0492912
12614,0084865
46326,0030643
60089,1535615
66600,0092035
25290,0086902
19794,1231287
6277,0310924
48620,1034324
148980,0077215
26245,0240793
401371,1464763
65262,0080850
47292,1160525
50025,1523486
41577,0114690
81830,2150521
231935,2329582
266031,2514338
83533,1757678
9347,0058709
41530,1239290
112201,0782034
24272,0175790
398798,4102722
43798,0034272
376549,4881302
11638,0372237
26956,0102728
329892,4144206
4351,0445935
111901,1734122
73457,
9784,0420757
148656,2273004
320004,2735996
19610,0075265
44730,1059950
51866,1390405
10568,0031334
16988,0770810
266082,3655522
394151,5574078
27973,0028773
89260,1711458
14220,0489282
430421,5579982
123103,1780762
36361,0077699
20719,0330243
20806,0049019
69351,0338769
56652,1577065
62796,1831829
25838,0245929
31418,1227189
18019,0045943
449191,
239056,1426363
353338,
49901,1583356
55151,1470024
64942,0425236
7292,0415345
49347,1545315
381075,1774591
448181,
18423,0118663
29751,1265589
43950,1426352
449975,
31446,0426911
5261,0207198
56152,0032281
244563,3263614
52183,1537772
4286,0074686
15239,0090190
413547,5477608
446526,4277692
47386,1398428
1552,0098067
214137,2277106
218726,2768084
218736,2320968
26811,0059125
53873,0024210
23283,0032881
2357,0499603
146375,1937133
25571,0116147
411405,5717492
27816,0103773
448971,
16096,0102065
64847,0071203
52414,1703938
27858,0057393
43231,0050782
239534,2114510
32677,0078155
42549,0100247
91549,1407065
277839,4531694
30843,1205551
84290,2011953
919,0275230
451501,6495800
31776,0149367
62162,
1993,0465188
18426,0468704
18410,0093793
16186,0422093
441829,6599818
169934,2654124
337960,3671542
39351,0225339
203217,2464018
238475,2499414
316839,0432442
46924,0106379
77960,0051534
82864,0800107
55248,1566486
361018,3544014
28692,0088333
337966,0382700
15302,1059955
437369,4652380
10105,0373283
35866,0091019
64288,1567233
7342,0319970
21811,0102940
141528,2166364
9261,0107156
217708,3074732
13748,0444519
2623,0084434
42194,0411951
119117,1986857
11328,0396184
397113,3096782
133634,1260948
42973,1082009
39356,1560139
362057,1663655
126172,2345613
20764,0804529
24105,0293437
12128,0378417
348689,3054798
10126,0094894
40072,0081547
7736,0064536
5995,0342771
1723,0074554
18901,0073000
30855,0068502
393407,5324800
300665,2620590
406808,4854126
43199,0049170
403997,5639176
83443,1806911
9010,0386038
31353,0118834
66843,
2321,0095593
313219,3846972
226672,2369041
14423,0486578
14029,0089013
15400,0238414
41938,0098093
244839,0366620
445981,
21721,0085475
25540,1425624
45609,0120520
353463,4292420
47406,0071502
10955,0265651
113431,0983244
26636,0315110
84308,1760980
397552,5644006
70692,1707825
23142,0112408
153795,2024506
26959,0132451
443411,6669086
13861,0032993
313628,4315956
27546,0114896
407626,5606742
27970,0027194
60760,0093505
204904,1464539
376969,4024814
30867,0486541
15867,0077742
1831,0156841
15644,0338325
13476,0335559
365961,4141024
11556,0337930
451551,
13253,1054486
13727,0953369
1718,0033021
29561,1395050
53503,0294725
48944,0265739
44092,1460743
186971,2054790
192126,2053423
10102,0070130
24789,0103002
361131,4865436
17030,0028096
9438,0119718
15676,0483756
55774,1153101
450646,
11955,0095382
70881,0026071
122744,0056105
28859,0104119
160070,1540767
105526,2066176
54145,0079449
6610,0053453
428849,5845712
37177,0076732
30017,0100234
9463,0090248
13614,0879843
195487,0140028
63498,1235830
43260,0048233
31675,0065593
16297,0111732
359151,4239726
42532,0067991
25264,0079322
37311,0050166
285812,3949650
80109,1584941
16984,0940677
20786,0469045
349108,2237914
311093,4280430
17113,0357110
136087,2630526
448490,3780588
35282,0226875
20055,1074191
19580,0800328
370928,5176442
14432,0446463
29270,0259072
36758,0117364
43874,0028683
160030,2354525
45887,0813999
10078,0841027
259903,0067087
210673,0048341
13385,0039220
68422,0206990
23167,1345776
3687,0068595
267579,1384925
341106,4621016
137227,1851909
65892,1747924
35912,0212075
369057,4648986
272160,2166934
39641,1016321
277387,3028418
18553,0179182
44535,0111237
61346,1260680
123317,0159099
336212,4636046
44635,0245479
37636,0139362
272099,2242975
41180,1625340
3515,0319531
51017,1787759
226208,2281309
45556,1523267
45970,0043548
13193,0332375
61227,0306207
58451,0068243
254047,2199251
406997,2543472
416398,4467176
12185,0077663
6974,0052564
35801,1159984
428509,
443670,6423352
12271,0432402
293982,3765326
430263,5161058
41651,0107009
391743,5585718
36073,0161635
20521,0404364
21036,0069058
227359,2611626
3717,0425573
144288,2358913
23190,1173907
166879,1937269
24832,1314177
37451,0051776
75491,1355638
297721,3698118
103370,2215285
50542,1554523
62977,1648093
19180,0326828
164797,0361707
23367,0976222
448653,
421848,3685668
32925,0487887
48139,0084740
25661,0087623
17336,1082601
64714,0063845
12158,0114825
32685,0101821
23282,0011541
258284,1706598
50323,2675102
5071,0122082
11489,0200071
12097,0366905
168138,1935914
120811,1909796
21167,1289432
61139,0402874
376581,4265508
10257,0398373
34028,0090293
44875,0034303
31003,0120805
64961,0066268
336744,4647788
42193,0062790
449188,
53357,0090933
26300,0113074
423093,5517438
66943,
27730,0091847
37917,0084088
377060,5277952
3685,0057687
105001,2557256
105001,2557256
7092,0406310
381064,4671002
47909,1287878
168903,2630134
43634,0115742
21925,0145937
10484,0085354
42984,0057363
72897,0159432
417368,6093428
365491,2555652
125409,0331541
3592,0032871
64502,1332653
204968,2785288
4990,0073133
101325,1368858
442438,5822690
146563,0054328
206793,2133312
356889,4794754
207021,2205904
447921,
391477,5609302
255692,3104304
7348,0058530
386501,3881680
46063,0116827
88633,0070051
17015,0114117
44992,1433813
388347,3923388
407448,5390504
284139,0263334
418827,
29231,0113394
54093,1535101
20723,0059793
13008,0802948
16132,0322674
43279,0083591
100544,1925479
28063,0052667
64524,0058405
12762,0087003
10564,0198021
48256,0010600
44015,0223954
423878,5017220
118991,0116762
400711,4776964
11112,0115580
29959,0048215
23535,0099277
71747,0095182
434753,4318548
65945,1693872
8349,0365675
17212,0078067
31968,1509275
160068,2425486
16611,0844666
449506,
51273,1746246
49087,1694019
39111,1292575
414453,5990474
4170,0399095
46113,0478976
184724,2641874
19336,0068371
9776,0325537
304023,2859246
71623,0100440
48524,0098520
207257,2203898
26337,0109417
215031,3106846
9071,0113677
31947,0091344
30656,0110851
17439,0469897
3173,0263101
59832,0425960
27952,1322930
179631,0081168
436356,5659172
43752,0054453
8268,0962782
15714,0425196
46525,0048975
54165,0088202
12251,0104897
19961,0498465
10599,0255477
10416,0181151
160810,0086498
171203,0380479
67395,0127759
269355,0348360
80857,0479746
160907,2364659
360339,3032282
24001,0907676
372836,5266678
41925,0099292
49046,1016150
20417,0038494
214075,2380331
21928,0119595
21379,0387658
51090,1594503
42205,0079227
399300,4970038
345923,4486986
287420,3121474
258947,2824852
78692,0362265
365805,4227282
24194,0092074
340022,3721964
424661,5333842
451212,1998394
222461,2229511
14799,0470765
283727,3592708
17984,0054594
8896,0910860
6022,0765447
106143,0110097
17158,0869152
300625,0456932
31013,0282178
17903,1155053
232771,0279346
28177,0058694
38651,0113984
21410,0143012
11170,0758794
54271,1307873
55430,1679583
18948,0129924
159092,2318527
19955,0478724
13819,0298408
336002,3234552
418078,4695012
312804,4288636
157447,2216088
11403,1241329
36897,0304564
35200,0075132
41490,1612143
190829,2006801
446020,
67273,1753549
450121,6655174
98948,2246549
27683,0469689
38966,0095730
9337,0258827
79557,1545319
33005,0330634
424105,6233688
23728,0059557
13536,0269095
63415,1778258
16985,1015999
341443,4328196
321662,3312936
82914,1721677
50269,0096125
297239,3620418
86000,2082180
419508,6095722
31402,0252489
284063,3892620
85439,1429433
42124,0083702
27085,0073260
7839,0484877
309038,2288044
107257,1823059
44947,0244173
296192,1985970
141679,1827579
398581,2260254
27179,0051786
24593,0438492
3007,0019901
28325,0075987
14347,0086973
23439,0053925
69715,0253839
27349,0068661
392807,4771932
29456,0366943
384127,5700648
62676,0164085
48870,0424365
447916,5802944
17585,0111323
405473,4197642
299640,2730186
17645,0037865
31214,0077373
49522,1242447
44009,1431181
17334,1049405
2447,0762121
23847,0068168
389201,4862468
39346,0118824
18214,0094750
68146,0069956
12716,0099669
24546,0358294
330298,4159182
50013,0061196
228558,3013528
289933,3620298
451657,6002232
229007,1895318
73529,1754177
16632,0395677
44607,0069251
24583,0089860
51836,1334278
32574,0033891
310952,2276480
358725,4589186
25834,0086610
20416,0075925
101998,1772270
114726,0105078
74580,0046688
254905,2893490
52855,0118927
25186,1210071
362998,2346406
53344,1236472
5700,0065962
8382,0431114
281783,0166788
117369,2404027
23154,1233474
2438,0046874
23515,1078931
72115,1634555
314041,3421738
33445,0060991
21525,0343121
414260,6071476
419548,3527772
17684,0328955
36055,0017843
24860,0374345
96231,2094767
15011,1185264
319993,4374460
342163,4400028
91550,1634136
15321,0120394
28574,0084869
9037,0084021
436932,3582020
35113,0119347
340255,3564794
9841,0787505
11303,0236638
84942,1715223
72277,0076299
285191,2664712
21393,0082973
59811,1783423
377276,5115004
217008,2516864
84228,1533058
179150,2392672
21145,1132594
213915,0083933
366887,4247144
74400,0085190
32020,0080756
9409,0106292
25038,1261041
67588,0025184
26372,0063611
402773,5658240
40894,0055100
219247,2978716
30606,0488584
37946,0307466
24070,0110538
201759,2354215
33725,0052896
31082,0493450
410592,6594820
14805,0211938
3476,0073155
42218,0075989
235093,2815030
269492,2726196
199887,1771636
5651,0075376
64679,0178130
234567,2980764
52324,0112446
9308,0116531
63251,1504504
400535,5052474
245842,2328678
12636,0314111
14850,1212448
18252,0089652
10579,0303929
14064,0466399
78394,1529567
340226,2296799
352812,1736313
79190,1734203
56321,0103105
18316,0120610
2241,0177242
388410,3181898
404580,4680568
46484,
254187,3861212
20264,0989622
79000,1828229
160768,2210834
23076,0060143
24956,0070610
369031,1579951
86593,1795702
20882,0185584
18203,0115678
14603,0104647
12591,0393685
33539,0107745
73108,1845866
4680,0069967
281649,2106653
24269,0164292
60410,0093843
15069,0804552
54339,0263208
19345,0090738
348631,4041382
27709,0059678
82474,0018379
163875,2673812
44283,0099733
25754,1290135
21784,0904049
190880,2315200
29187,0091539
13539,0195778
12257,0119304
256311,3348102
268002,2664264
79082,1865467
393659,5692030
24569,0066894
35044,0113131
14348,0346952
35381,0218127
81217,0117808
121598,1714866
77728,0109900
182246,2655788
4676,0340137
18894,0059563
45559,1242516
239059,0137841
186161,2261749
62580,1473063
2620,0090660
33055,0091575
25655,1156444
15922,0821810
380879,5038358
283536,2925768
103717,1690389
62934,1791504
46103,1528718
25723,0117276
422727,2827058
50374,0075765
35613,
53955,1038142
30552,0068193
17317,0910934
30142,0083281
87822,1996346
441282,
104711,1722484
307650,5033328
328796,3519772
29097,0108173
18940,1003052
77880,1708537
194117,0095052
129171,1594970
314327,4024104
236751,1929263
5608,0060749
38267,0059895
45881,0356443
214087,2454430
26665,0168446
14694,0337721
287935,2390283
26700,0836682
21946,0825239
31629,1361809
4487,0166420
44751,1286784
18535,0050659
204690,2934404
82549,0127322
77285,0048757
39324,0142247
33504,0243794
371003,3024324
16820,0101846
15485,1135924
325302,4105970
18660,0072653
32636,0111590
425001,4532038
26820,1185431
3596,0028358
396393,5688480
102000,2062969
10581,0079218
42266,0073634
69007,0085236
56705,0090881
30112,0949489
1915,0102397
43310,0049407
38665,0082648
173897,2592614
63333,0047033
8785,0059643
238234,3258142
19621,0087414
12683,0913951
108668,0046683
365717,4016250
145174,2381287
5698,0000439
287904,3286560
42200,0075848
30026,1278102
24488,0284034
427143,6082228
291860,2071494
13016,1166827
15024,0244353
11304,0312318
409282,
789,0060802
220845,2958484
47831,0021576
28571,0041452
22176,0063050
21041,0313724
280411,1685329
250004,
369406,4836736
964,0016220
135309,2117905
37348,0329390
58311,0108606
11308,0087428
15097,0109440
20324,0044744
13254,0483719
279032,0466215
53219,0030448
29242,0037098
16703,0035432
38646,0067483
168806,2112206
262682,2091947
8927,1232826
3028,0084171
5857,0897361
880,0112379
346641,3141498
300178,1556146
173727,0103409
410198,5928396
136741,1852040
36496,1229764
24159,0809407
356486,3201722
7942,0425413
38275,0119368
12649,0053084
25974,0488164
60964,1566528
116377,2088962
48193,0093276
299464,2386353
31589,0054460
358861,0079161
290271,5098548
1419,0890888
79583,0456004
36917,1422674
12661,0108442
5252,0341470
347423,4716958
31416,0019585
23903,1350484
1163,0246786
28090,0100107
33502,0428765
421057,6099284
272364,
23606,0103704
69860,0161636
26254,0391225
227962,3228928
438499,4922524
273116,1389381
31676,0099409
109500,2014202
261458,0337981
46594,0021571
35868,0229002
68352,0095330
8847,0896866
26900,0116231
348315,3855240
12888,0158493
163008,1869362
21345,1124052
35588,0107004
449556,
168245,2213054
315843,4968070
37058,1571404
41070,0356176
57216,1612750
28409,0068772
264646,2234550
7456,0480083
104364,0074964
83817,0021106
23508,0923683
209357,2289526
31345,0065695
74012,0035763
372981,5235348
14594,0037365
35973,
47945,0106676
38839,0086318
42889,1695994
70923,0049828
27607,0098068
348964,3317038
168615,2538654
16725,0801526
14216,0756707
45102,1002992
102461,0113057
30872,0090903
20777,1119191
294132,3824412
11504,0103003
110919,1839522
319847,4145350
30923,0164993
61650,0040367
70410,0087250
285270,3107070
96599,1734433
9548,0098987
367877,5257730
32922,1300169
78406,0114536
50573,0296845
3539,0412888
82378,0129359
27444,0236019
11514,0424297
23635,0473404
66599,0104765
53986,0460411
79989,0078904
42737,0059470
29267,0012494
53217,0051189
15128,0111256
68684,1701990
285213,3485166
37696,0289944
359628,4641264
37765,0082034
31936,0045554
403850,6296148
4644,0924134
127461,0069445
330457,4520988
275269,0315642
450654,4866768
46849,0465407
4546,0072824
256546,3142872
203381,0451463
8443,0456899
155399,0053240
140604,2533534
80959,0246870
226673,2652476
24837,0410332
47045,0098308
41974,0096294
4307,0113083
73475,0076645
18562,0035958
28690,0062957
70089,0240425
2690,0057187
41889,0086340
29167,0069073
36334,0044533
19754,0106267
255913,3202408
78080,1855134
88431,0052097
22411,1133594
19975,0090799
64861,1101048
295315,2751310
14351,0473024
92998,2229109
13098,0259484
26179,0081269
26789,0091637
158675,1754109
43313,0049830
54524,1339161
121147,1323044
26578,0087231
28553,0101531
104896,0160216
262848,3627704
21062,0353161
292431,3774694
196254,2946582
285840,3067274
415036,5252396
363093,5066556
48904,2022440
31067,0235376
413349,5059126
33695,0119055
380341,4287852
355168,3321494
277770,0280948
278837,2649194
60095,0066871
38982,0095178
24100,0192255
27995,0091939
14016,0969269
421118,5875282
184155,2182001
23568,1318044
337107,4120210
447160,5513964
35651,0279065
9515,0365485
114218,0109699
329996,3861390
87061,2134092
14070,1166100
31866,0027067
315291,2346480
392523,0350313
64091,1461677
10609,0352520
25911,0352230
24382,0052216
428323,5319866
61667,1456472
31374,0048579
42272,1166118
28131,0069134
17808,1055300
87241,1667417
175806,2324730
31221,1290472
449929,
5748,0061719
285025,3273636
347762,4163224
86075,1552423
82203,0048119
55504,0447987
40819,1144539
35337,0253840
285423,3699508
75136,0114417
43194,0047630
12517,0407621
36640,0445609
285838,1718915
244580,1864405
4706,0079428
63025,0067361
204046,2121304
14226,0437447
3003,0302739
32458,0116344
312497,3696720
149043,1069229
29568,0809425
239018,3108318
97375,1636815
24092,0362387
361745,5066870
186882,0083072
44109,1727360
438857,6315750
341847,0301987
13373,0366777
300199,0309765
196305,1865545
21078,0433696
266221,
158445,2659414
199584,2967578
70916,0110340
15571,0780500
53739,1043800
90118,1912982
144474,0198600
79931,2122272
50785,0054177
314034,4307924
41264,0060073
374739,5211694
63561,2009776
26691,1349856
18034,1171226
13159,0791304
330697,3544218
449941,5901564
24097,0069994
29373,1465485
44124,0881922
94967,1505355
442014,5628332
13842,0477392
64390,0491774
81827,0131526
21533,0249326
324253,3272570
258235,
14453,0298337
13969,0361620
376540,4419196
254672,3259968
17347,1094241
182972,2842128
190853,2298416
15730,0107447
29159,1107816
18030,0048261
36656,0042376
322771,3775742
44008,1684564
11509,0090022
54700,1298594
53818,0093181
383535,3096858
153750,2493466
362314,4400360
106035,0118460
63513,1843961
28800,0094632
13043,0473829
399695,0062090
378695,5369484
414202,4928704
58897,0062322
285135,3102206
451001,5923040
17306,0840304
19657,0106333
44514,0315000
21785,1160315
84333,1965065
15058,0378793
55241,1589487
357786,3138698
27594,0430919
34322,0089643
296370,3024964
405535,5167934
62589,0148508
100271,1853614
18287,0067809
10542,0116791
44412,0177650
17218,0041859
281909,0460598
31044,0084370
76329,0069815
6414,0401248
405796,5183916
180679,1801096
89857,1692084
39424,0119734
19222,0922547
302828,2557276
28520,1086216
27425,0140384
2202,0036098
37943,0083906
43046,0054243
52891,1124396
277524,0046046
37302,0190524
52158,0929273
9450,0115744
268060,2386285
43448,0040720
83578,0050190
70475,0058773
211318,
447086,
177047,1464191
58257,0069225
26879,0059287
327982,3136646
58947,0144669
389323,2749282
8075,0062480
57278,0300657
174188,1879032
24481,0042276
2139,0072791
52365,0045706
59189,0070531
11337,0081554
22859,0425996
80215,1942884
125623,2073016
64998,0060163
13616,0486219
16858,0078754
35780,0061094
445786,5155486
30713,0896927
28433,0042792
195276,2969522
268207,2991008
171982,2378428
212162,2457282
42685,0065032
26422,0114134
387892,2097333
377448,1267299
55457,0077714
18256,0112643
18884,0208629
37040,1124061
63484,1586753
254193,2420756
36236,0061037
29602,1230194
429733,4348012
52571,0976167
15451,1173745
38505,0108435
13359,1091617
28719,0062851
1967,0384814
43409,1594534
43609,1193507
126986,0252375
126400,
22792,0102032
45050,0114786
54185,0762137
52333,1467388
21776,0347330
31894,0114745
16331,0171410
48279,0187781
70226,0903134
23676,0304808
21336,0038453
13611,0903849
67420,0067385
22259,1473345
30024,0044312
86235,1031276
438517,5358146
10910,0044926
5144,0119623
449672,6373616
379300,4882964
39957,1244658
135718,2283748
549,0115632
15460,1091992
12598,0067274
81077,0025200
451544,5914554
52608,0069530
7872,0468094
9077,0048696
16764,0367153
62321,1691323
30204,0057329
204891,0133162
188089,1629766
67328,1555110
39436,0220827
17170,0094799
15640,1135940
54178,0061597
63113,0079086
33333,0309291
39826,0495682
53010,1667100
430406,4435082
4683,0069442
47638,0088006
75421,2073154
85692,0062043
407389,3894312
337021,0124897
31270,0057870
18229,0037166
75697,0325181
26652,0063443
50569,0068310
92499,2132405
50862,0020698
56780,0480239
30091,0283994
114779,1995341
20271,0055913
25557,0111003
71461,1610518
450926,
86243,0076031
4910,0066053
55684,1160374
36332,0036745
259300,3008816
164013,2592464
297755,2907640
448449,5563330
77879,1792543
21804,1217021
18215,0106471
47855,0283915
34446,1086794
24797,1244588
254010,2869762
312791,2577172
84954,0016914
103392,
86059,0061502
23538,0821442
12714,0096094
62071,0071512
53774,1504261
14522,0109279
124524,0108555
95162,0046030
190955,1747958
39440,1566648
164377,2241403
36571,0089026
25773,0082175
31412,0263975
46335,0781435
44190,0040872
253376,3506302
34995,0340919
384371,4857596
42622,0062974
208466,2202798
340469,0200036
449124,6536772
20213,0020142
59996,0276868
18524,0398842
9524,0128133
412894,5679402
13164,0461946
28028,0305973
69858,0978766
77765,0071721
15262,1204883
16045,1105743
19178,0049877
83928,0846004
7344,1027658
23368,1307963
14539,1186803
71313,0888490
87267,0062977
77862,2069715
22642,0052655
442750,3758708
66588,0120323
20986,1288461
48632,0382358
451122,6135054
101310,0107093
34186,0422015
270014,3675236
14882,0415856
39001,0112444
28067,0071256
17792,0102585
29291,0417871
58878,0058652
30903,0066412
38645,1123894
75046,0050171
17128,0174707
366721,3848080
46767,0090197
365372,5101878
101886,0100277
33558,1157631
60646,0041625
28204,0310001
27850,0173886
288512,0030261
27834,0254199
20171,0475860
42879,0037077
14893,0273719
98333,1460646
17856,0284838
20722,1361566
51071,1533818
24925,0110667
30793,0037793
445955,
329020,3454574
27452,0038975
283984,4054952
11525,0116839
428550,6371878
47980,0275434
44103,0104046
430005,5986246
45318,0097564
287007,1151808
51911,0110668
677,0030522
36046,0410454
446567,6640462
2694,0949564
143516,0075432
11894,0101635
19723,0435687
45347,1535566
34746,0109578
185648,0286571
37973,0484090
20629,0058275
67899,0147599
98012,0085434
67744,0076747
291549,3501416
3437,0041624
19214,0160644
70821,1930315
43637,0094375
17845,0926762
45861,0303243
63260,0060903
24827,1252596
373413,0349523
24128,0088178
